Date,Expiry Date,Option Type,Strike Price,Open Price,High Price,Low Price,Close Price,Last Price,Settlement Price,Volume,Value  (₹ Lakhs) ,Premium Value  (₹ Lakhs) ,Open Interest,Change in OI
13-May-2025,31-Jul-2025,XX,"-","25,199.00","25,277.90","24,873.60","24,899.60","24,905.00","24,899.60",340950,"8,53,37,68,905.00","8,53,37,68,905.00",386925,54750
13-May-2025,26-Jun-2025,XX,"-","25,110.00","25,149.00","24,732.00","24,757.10","24,765.00","24,757.10",1188375,"29,57,49,04,057.50","29,57,49,04,057.50",2921325,203850
13-May-2025,29-May-2025,XX,"-","24,960.00","25,044.00","24,613.50","24,640.20","24,646.70","24,640.20",12257100,"3,03,69,84,91,515.00","3,03,69,84,91,515.00",12246525,-397500
12-May-2025,29-May-2025,XX,"-","24,476.00","25,069.90","24,410.00","25,044.10","25,051.00","25,044.10",11739525,"2,91,06,37,39,635.00","2,91,06,37,39,635.00",12644025,24225
12-May-2025,26-Jun-2025,XX,"-","24,549.70","25,172.50","24,549.70","25,150.80","25,153.10","25,150.80",1564350,"39,00,34,20,232.50","39,00,34,20,232.50",2717475,659850
12-May-2025,31-Jul-2025,XX,"-","24,667.40","25,300.00","24,667.40","25,275.60","25,278.40","25,275.60",450150,"11,28,10,06,312.50","11,28,10,06,312.50",332175,36525
09-May-2025,26-Jun-2025,XX,"-","24,100.00","24,307.90","24,063.60","24,174.30","24,190.90","24,174.30",950775,"22,99,96,30,440.00","22,99,96,30,440.00",2057625,158775
09-May-2025,29-May-2025,XX,"-","24,063.40","24,215.00","23,984.00","24,065.50","24,092.00","24,065.50",11312175,"2,72,53,61,74,155.00","2,72,53,61,74,155.00",12619800,-157125
09-May-2025,31-Jul-2025,XX,"-","24,210.90","24,439.00","24,210.90","24,315.00","24,330.20","24,315.00",226050,"5,49,96,49,582.50","5,49,96,49,582.50",295650,31425
08-May-2025,26-Jun-2025,XX,"-","24,580.00","24,623.20","24,288.10","24,362.60","24,305.00","24,362.60",575775,"14,10,54,16,965.00","14,10,54,16,965.00",1898850,160050
08-May-2025,31-Jul-2025,XX,"-","24,740.00","24,751.10","24,426.60","24,510.90","24,454.10","24,510.90",177000,"4,35,35,84,325.00","4,35,35,84,325.00",264225,-3675
08-May-2025,29-May-2025,XX,"-","24,489.00","24,523.90","24,194.10","24,271.90","24,207.50","24,271.90",8515275,"2,07,45,39,41,107.50","2,07,45,39,41,107.50",12776925,-382350
07-May-2025,29-May-2025,XX,"-","24,343.90","24,538.50","24,311.00","24,461.40","24,472.00","24,461.40",7486950,"1,83,08,79,97,732.50","1,83,08,79,97,732.50",13159275,-368625
07-May-2025,26-Jun-2025,XX,"-","24,390.50","24,638.70","24,390.50","24,570.30","24,584.70","24,570.30",420150,"10,31,72,14,860.00","10,31,72,14,860.00",1738800,27450
07-May-2025,31-Jul-2025,XX,"-","24,556.70","24,777.90","24,556.70","24,707.40","24,711.20","24,707.40",142725,"3,52,42,22,857.50","3,52,42,22,857.50",267900,27675
06-May-2025,31-Jul-2025,XX,"-","24,816.00","24,816.00","24,655.20","24,672.10","24,662.80","24,672.10",111975,"2,76,77,41,327.50","2,76,77,41,327.50",240225,36225
06-May-2025,26-Jun-2025,XX,"-","24,658.50","24,681.30","24,515.20","24,535.40","24,517.50","24,535.40",330450,"8,12,29,65,465.00","8,12,29,65,465.00",1711350,53625
06-May-2025,29-May-2025,XX,"-","24,574.80","24,576.80","24,410.00","24,431.40","24,415.00","24,431.40",4889475,"1,19,65,71,57,585.00","1,19,65,71,57,585.00",13527900,7650
05-May-2025,29-May-2025,XX,"-","24,481.10","24,630.00","24,471.00","24,553.70","24,567.00","24,553.70",5715825,"1,40,32,74,78,337.50","1,40,32,74,78,337.50",13520250,585450
05-May-2025,26-Jun-2025,XX,"-","24,580.00","24,730.70","24,575.00","24,658.90","24,673.00","24,658.90",377475,"9,30,56,88,450.00","9,30,56,88,450.00",1657725,66000
05-May-2025,31-Jul-2025,XX,"-","24,705.00","24,859.90","24,705.00","24,796.90","24,808.00","24,796.90",114750,"2,84,47,79,355.00","2,84,47,79,355.00",204000,450
02-May-2025,26-Jun-2025,XX,"-","24,530.20","24,825.00","24,420.00","24,507.30","24,511.80","24,507.30",721200,"17,75,97,06,157.50","17,75,97,06,157.50",1591725,8100
02-May-2025,29-May-2025,XX,"-","24,399.90","24,718.30","24,310.00","24,400.70","24,395.10","24,400.70",11982600,"2,93,59,49,36,730.00","2,93,59,49,36,730.00",12934800,-412950
02-May-2025,31-Jul-2025,XX,"-","24,621.10","24,938.90","24,554.00","24,639.00","24,626.50","24,639.00",229050,"5,67,01,66,380.00","5,67,01,66,380.00",203550,34425
30-Apr-2025,26-Jun-2025,XX,"-","24,482.50","24,586.00","24,453.50","24,520.50","24,484.00","24,520.50",271125,"6,64,94,62,740.00","6,64,94,62,740.00",1583625,33525
30-Apr-2025,31-Jul-2025,XX,"-","24,617.60","24,716.40","24,590.00","24,647.00","24,618.00","24,647.00",61500,"1,51,66,48,965.00","1,51,66,48,965.00",169125,12225
30-Apr-2025,29-May-2025,XX,"-","24,369.90","24,486.00","24,348.70","24,418.40","24,380.50","24,418.40",5205450,"1,27,13,98,48,342.50","1,27,13,98,48,342.50",13347750,277200
29-Apr-2025,31-Jul-2025,XX,"-","24,689.00","24,803.90","24,636.00","24,663.50","24,673.10","24,663.50",116475,"2,87,89,33,102.50","2,87,89,33,102.50",156900,39675
29-Apr-2025,26-Jun-2025,XX,"-","24,586.70","24,675.40","24,506.00","24,527.10","24,538.00","24,527.10",427650,"10,51,06,06,132.50","10,51,06,06,132.50",1550100,65325
29-Apr-2025,29-May-2025,XX,"-","24,484.00","24,567.90","24,396.10","24,425.30","24,429.00","24,425.30",5926800,"1,45,00,45,87,155.00","1,45,00,45,87,155.00",13070550,440850
28-Apr-2025,29-May-2025,XX,"-","24,200.20","24,489.00","24,140.00","24,452.80","24,453.10","24,452.80",7818600,"1,90,60,00,80,982.50","1,90,60,00,80,982.50",12629700,892800
28-Apr-2025,26-Jun-2025,XX,"-","24,288.80","24,586.90","24,261.90","24,557.80","24,562.00","24,557.80",499125,"12,22,22,31,217.50","12,22,22,31,217.50",1484775,81750
28-Apr-2025,31-Jul-2025,XX,"-","24,400.00","24,706.90","24,369.60","24,683.70","24,689.00","24,683.70",153600,"3,77,89,05,367.50","3,77,89,05,367.50",117225,49725
25-Apr-2025,26-Jun-2025,XX,"-","24,450.00","24,598.90","24,082.40","24,243.40","24,212.00","24,243.40",715725,"17,38,57,49,152.50","17,38,57,49,152.50",1403025,81450
25-Apr-2025,29-May-2025,XX,"-","24,465.00","24,511.00","23,975.00","24,139.10","24,120.00","24,139.10",12617250,"3,05,14,00,25,970.00","3,05,14,00,25,970.00",11736900,233025
25-Apr-2025,31-Jul-2025,XX,"-","24,487.60","24,708.90","24,209.00","24,366.40","24,325.10","24,366.40",186300,"4,54,82,38,755.00","4,54,82,38,755.00",67500,67500
24-Apr-2025,24-Apr-2025,XX,"-","24,288.00","24,360.00","24,225.00","24,245.70","24,249.00","24,246.70",4140075,"1,00,45,62,53,340.00","1,00,45,62,53,340.00",3392175,-2157375
24-Apr-2025,26-Jun-2025,XX,"-","24,569.70","24,609.10","24,461.90","24,474.50","24,486.00","24,474.50",282075,"6,91,41,99,187.50","6,91,41,99,187.50",1321575,40725
24-Apr-2025,31-Jul-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
24-Apr-2025,29-May-2025,XX,"-","24,450.00","24,499.90","24,341.50","24,373.00","24,375.00","24,373.00",5723400,"1,39,63,64,96,220.00","1,39,63,64,96,220.00",11503875,2421525
23-Apr-2025,24-Apr-2025,XX,"-","24,310.00","24,351.80","24,121.10","24,312.70","24,306.90","24,312.70",7435350,"1,80,40,34,66,902.50","1,80,40,34,66,902.50",5549550,-3266850
23-Apr-2025,29-May-2025,XX,"-","24,452.10","24,486.70","24,251.10","24,448.70","24,438.80","24,448.70",6408225,"1,56,34,13,20,672.50","1,56,34,13,20,672.50",9082350,3039150
23-Apr-2025,26-Jun-2025,XX,"-","24,500.00","24,598.60","24,370.00","24,557.20","24,548.00","24,557.20",409725,"10,04,36,07,697.50","10,04,36,07,697.50",1280850,50400
22-Apr-2025,26-Jun-2025,XX,"-","24,400.00","24,480.00","24,311.60","24,414.30","24,400.00","24,414.30",281250,"6,86,68,86,660.00","6,86,68,86,660.00",1230450,44700
22-Apr-2025,29-May-2025,XX,"-","24,260.00","24,373.40","24,205.00","24,303.40","24,291.00","24,303.40",4540575,"1,10,38,96,09,440.00","1,10,38,96,09,440.00",6043200,2535075
22-Apr-2025,24-Apr-2025,XX,"-","24,150.00","24,239.80","24,077.00","24,169.00","24,164.10","24,169.00",6541350,"1,58,14,03,51,215.00","1,58,14,03,51,215.00",8816400,-2234775
21-Apr-2025,24-Apr-2025,XX,"-","23,875.90","24,194.50","23,875.60","24,135.50","24,131.30","24,135.50",5800650,"1,39,66,42,63,852.50","1,39,66,42,63,852.50",11051175,-571800
21-Apr-2025,29-May-2025,XX,"-","24,004.70","24,325.00","23,980.60","24,268.30","24,270.00","24,268.30",3274125,"79,29,84,16,500.00","79,29,84,16,500.00",3508125,792525
21-Apr-2025,26-Jun-2025,XX,"-","24,100.80","24,426.70","24,099.90","24,369.40","24,372.00","24,369.40",492750,"11,97,53,19,157.50","11,97,53,19,157.50",1185750,41400
17-Apr-2025,29-May-2025,XX,"-","23,501.80","23,978.00","23,450.00","23,956.40","23,960.00","23,956.40",2596575,"61,73,13,15,382.50","61,73,13,15,382.50",2715600,618375
17-Apr-2025,24-Apr-2025,XX,"-","23,399.90","23,872.70","23,330.00","23,851.30","23,848.90","23,851.30",10156575,"2,40,03,35,69,692.50","2,40,03,35,69,692.50",11622975,-483600
17-Apr-2025,26-Jun-2025,XX,"-","23,644.10","24,080.00","23,561.30","24,060.20","24,060.10","24,060.20",697050,"16,60,04,18,040.00","16,60,04,18,040.00",1144350,155025
16-Apr-2025,26-Jun-2025,XX,"-","23,552.00","23,671.50","23,489.00","23,656.00","23,660.00","23,656.00",249075,"5,87,26,80,540.00","5,87,26,80,540.00",989325,19125
16-Apr-2025,24-Apr-2025,XX,"-","23,338.00","23,450.00","23,277.20","23,433.50","23,440.60","23,433.50",5351175,"1,25,04,06,41,707.50","1,25,04,06,41,707.50",12106575,-274125
16-Apr-2025,29-May-2025,XX,"-","23,416.00","23,565.90","23,385.50","23,545.80","23,546.10","23,545.80",991425,"23,27,67,45,705.00","23,27,67,45,705.00",2097225,183750
15-Apr-2025,24-Apr-2025,XX,"-","23,295.00","23,399.90","23,252.00","23,340.90","23,364.40","23,340.90",6692625,"1,56,28,49,20,687.50","1,56,28,49,20,687.50",12380700,-538800
15-Apr-2025,26-Jun-2025,XX,"-","23,450.00","23,598.00","23,450.00","23,551.40","23,560.30","23,551.40",243975,"5,74,70,48,235.00","5,74,70,48,235.00",970200,2400
15-Apr-2025,29-May-2025,XX,"-","23,358.60","23,500.00","23,358.60","23,452.90","23,472.00","23,452.90",877575,"20,58,52,29,840.00","20,58,52,29,840.00",1913475,104775
11-Apr-2025,26-Jun-2025,XX,"-","23,000.00","23,218.95","23,000.00","23,126.80","23,149.50","23,126.80",265875,"6,14,49,68,452.50","6,14,49,68,452.50",967800,31275
11-Apr-2025,29-May-2025,XX,"-","22,971.00","23,115.00","22,919.85","23,027.10","23,050.00","23,027.10",912900,"21,00,77,07,225.00","21,00,77,07,225.00",1808700,77925
11-Apr-2025,24-Apr-2025,XX,"-","22,746.00","23,017.00","22,746.00","22,917.65","22,948.00","22,917.65",9054375,"2,07,37,78,12,706.25","2,07,37,78,12,706.25",12919500,-245325
09-Apr-2025,24-Apr-2025,XX,"-","22,544.00","22,544.00","22,405.05","22,479.65","22,504.00","22,479.65",6796425,"1,52,75,20,69,511.25","1,52,75,20,69,511.25",13164825,-265950
09-Apr-2025,29-May-2025,XX,"-","22,669.65","22,669.65","22,525.05","22,587.80","22,619.90","22,587.80",526200,"11,88,64,85,718.75","11,88,64,85,718.75",1730775,97650
09-Apr-2025,26-Jun-2025,XX,"-","22,770.70","22,770.70","22,631.00","22,694.80","22,717.70","22,694.80",166950,"3,78,81,77,531.25","3,78,81,77,531.25",936525,27450
08-Apr-2025,29-May-2025,XX,"-","22,528.00","22,846.00","22,444.65","22,744.35","22,767.90","22,744.35",1003275,"22,76,73,88,162.50","22,76,73,88,162.50",1633125,46350
08-Apr-2025,24-Apr-2025,XX,"-","22,511.60","22,744.90","22,341.00","22,630.35","22,646.25","22,630.35",11705175,"2,64,23,85,49,485.00","2,64,23,85,49,485.00",13430775,-445200
08-Apr-2025,26-Jun-2025,XX,"-","22,600.00","22,945.00","22,557.95","22,850.10","22,871.95","22,850.10",461925,"10,52,95,56,356.25","10,52,95,56,356.25",909075,-17325
07-Apr-2025,29-May-2025,XX,"-","22,270.00","22,450.00","21,911.00","22,368.45","22,432.45","22,368.45",1703925,"37,83,84,69,206.25","37,83,84,69,206.25",1586775,108225
07-Apr-2025,26-Jun-2025,XX,"-","22,402.00","22,532.00","21,646.30","22,460.45","22,525.05","22,460.45",914925,"20,39,77,74,071.25","20,39,77,74,071.25",926400,364950
07-Apr-2025,24-Apr-2025,XX,"-","22,201.50","22,347.00","21,860.00","22,263.80","22,320.00","22,263.80",19669875,"4,34,63,78,12,340.00","4,34,63,78,12,340.00",13875975,221700
04-Apr-2025,24-Apr-2025,XX,"-","23,229.70","23,250.00","22,920.05","22,958.15","22,967.50","22,958.15",8108850,"1,86,93,11,36,898.75","1,86,93,11,36,898.75",13654275,621975
04-Apr-2025,29-May-2025,XX,"-","23,407.00","23,407.05","23,048.50","23,079.80","23,095.20","23,079.80",613050,"14,20,43,46,641.25","14,20,43,46,641.25",1478550,8175
04-Apr-2025,26-Jun-2025,XX,"-","23,410.00","23,486.55","23,151.25","23,180.95","23,191.00","23,180.95",271200,"6,31,17,10,830.00","6,31,17,10,830.00",561450,99375
03-Apr-2025,26-Jun-2025,XX,"-","23,500.10","23,622.95","23,470.00","23,560.50","23,551.00","23,560.50",89100,"2,09,97,62,786.25","2,09,97,62,786.25",462075,18600
03-Apr-2025,29-May-2025,XX,"-","23,400.00","23,524.95","23,362.15","23,450.20","23,453.95","23,450.20",259725,"6,09,50,61,915.00","6,09,50,61,915.00",1470375,-3600
03-Apr-2025,24-Apr-2025,XX,"-","23,215.00","23,411.10","23,215.00","23,325.95","23,325.90","23,325.95",5138925,"1,19,96,71,41,686.25","1,19,96,71,41,686.25",13032300,427350
02-Apr-2025,24-Apr-2025,XX,"-","23,326.95","23,459.60","23,300.00","23,438.95","23,435.00","23,438.95",4815300,"1,12,65,29,18,711.25","1,12,65,29,18,711.25",12604950,-203475
02-Apr-2025,29-May-2025,XX,"-","23,447.15","23,564.95","23,415.00","23,550.75","23,557.20","23,550.75",360150,"8,46,55,19,426.25","8,46,55,19,426.25",1473975,23100
02-Apr-2025,26-Jun-2025,XX,"-","23,505.45","23,662.00","23,505.45","23,651.50","23,656.15","23,651.50",133275,"3,14,72,29,728.75","3,14,72,29,728.75",443475,72300
01-Apr-2025,29-May-2025,XX,"-","23,660.00","23,794.75","23,407.95","23,437.50","23,421.00","23,437.50",1075950,"25,30,09,97,452.50","25,30,09,97,452.50",1450875,-242325
01-Apr-2025,24-Apr-2025,XX,"-","23,530.00","23,668.00","23,290.00","23,321.40","23,308.55","23,321.40",9196575,"2,15,52,45,21,840.00","2,15,52,45,21,840.00",12808425,248325
01-Apr-2025,26-Jun-2025,XX,"-","23,800.00","23,885.00","23,519.55","23,547.90","23,550.00","23,547.90",303075,"7,17,44,72,332.50","7,17,44,72,332.50",371175,198525
